poi_id,weight,infra_distance,observed_distance,trip_mode,tracker_id,journey_distance
81,0.01785714285714285714,1410,1400,BIKE,20241727,95500
253,0.00787401574803149606,1420,1400,FOOT,20266463,43100
230,0.00414937759336099585,1750,1800,FOOT,10021602,56550
230,0.00290697674418604651,1060,1100,FOOT,20043213,39300
128,0.00283286118980169972,1070,1100,FOOT,10019527,41880
230,0.00689655172413793103,104500,104500,TRAIN,20064106,105800
187,0.00294985250737463127,1030,1000,FOOT,20277199,134000
152,0.00512820512820512821,1330,1300,FOOT,10064381,64180
160,0.00512820512820512821,1330,1300,FOOT,10064381,64180
150,0.00406504065040650407,2150,2200,BIKE,20265344,68500
152,0.00510204081632653061,3930,3900,BIKE,10015196,195800
263,0.00357142857142857143,510,510,FOOT,10086394,111190
230,0.00327868852459016393,720,720,FOOT,10043227,29490
178,0.00625000000000000000,790,790,FOOT,20128204,113930
31,0.02222222222222222222,12990,13000,CAR,20266049,106600
160,0.00277008310249307479,1880,1900,FOOT,20062030,17290
20,0.00485436893203883495,1280,1300,FOOT,20244959,22660
97,0.00292397660818713450,1730,1700,BIKE,20098318,117100
173,0.01075268817204301075,2610,2600,TRAIN,10029494,10800
163,0.00354609929078014184,5300,5300,CAR,20273684,66500
129,0.00298507462686567164,960,960,FOOT,20122389,48600
152,0.00510204081632653061,3260,3300,BIKE,10015196,141900
234,0.00327868852459016393,1190,1200,FOOT,10043227,47460
152,0.00384615384615384615,3170,3200,TRAM,10017422,83960
149,0.00534759358288770053,340,340,FOOT,20038533,27820
163,0.00319488817891373802,2530,2500,BIKE,10082314,14740
163,0.00311526479750778816,3010,3000,BIKE,20278519,65600
253,0.00714285714285714286,630,630,FOOT,20109162,57930
178,0.00343642611683848797,1340,1300,CAR,10078538,36140
18,0.00289017341040462428,880,880,FOOT,20271385,37770
100,0.00317460317460317460,980,980,FOOT,20038376,205890
178,0.00343642611683848797,370,370,FOOT,10078538,34520
178,0.00465116279069767442,1090,1100,FOOT,20016589,26400
263,0.00465116279069767442,1090,1100,FOOT,20016589,26400
178,0.00343642611683848797,1070,1100,FOOT,10078538,34270
139,0.00414937759336099585,810,810,FOOT,20219388,149710
139,0.00414937759336099585,810,810,FOOT,20219388,149710
81,0.00505050505050505051,2710,2700,FOOT,10044297,45800
83,0.00283286118980169972,690,690,FOOT,20197800,361460
1,0.00383141762452107280,1660,1700,FOOT,10063981,54040
178,0.00343642611683848797,1010,1000,FOOT,10078538,34100
152,0.00775193798449612403,400,400,FOOT,20152561,37700
83,0.01298701298701298701,360,360,FOOT,10035778,37360
208,0.00425531914893617021,1690,1700,FOOT,10085569,104660
230,0.00414937759336099585,650,650,FOOT,10021602,27300
81,0.00558659217877094972,800,800,BIKE,10070079,58900
178,0.00296735905044510386,780,780,FOOT,20039468,124980
230,0.00282485875706214689,350,350,FOOT,20266761,55950
208,0.07142857142857142857,4460,4500,BIKE,20241049,56900
230,0.00348432055749128920,1350,1400,FOOT,20275438,31000
81,0.01785714285714285714,1000,1000,BIKE,20241727,29300
81,0.00613496932515337423,990,990,FOOT,20111696,31190
150,0.00406504065040650407,2040,2000,BIKE,20265344,64300
129,0.00617283950617283951,1350,1400,FOOT,20054406,32500
230,0.00342465753424657534,57390,57400,TRAIN,20138303,170550
152,0.00458715596330275229,3400,3400,BIKE,20269763,22100
70,0.00471698113207547170,2740,2700,FOOT,10014739,24270
184,0.00448430493273542601,1560,1600,BIKE,20224345,28460
41,0.00276243093922651934,610,610,FOOT,20055398,40210
139,0.00414937759336099585,1790,1800,FOOT,20219388,122400
178,0.00343642611683848797,360,360,FOOT,10078538,34550
3,0.00833333333333333333,700,700,FOOT,20275622,59600
129,0.01219512195121951220,880,880,FOOT,10012725,62180
234,0.00520833333333333333,990,990,FOOT,20158239,78350
230,0.00284090909090909091,43320,43300,TRAIN,20257121,47840
41,0.00787401574803149606,1000,1000,FOOT,20266463,43100
129,0.00617283950617283951,1300,1300,FOOT,20054406,35440
178,0.00617283950617283951,1300,1300,FOOT,20054406,35440
150,0.00518134715025906736,2280,2300,BUS,20264296,28690
152,0.00313479623824451411,2050,2000,TRAM,20268808,46140
230,0.01162790697674418605,57400,57400,TRAIN,10049709,62800
31,0.00332225913621262458,2190,2200,FOOT,10060768,145670
178,0.00333333333333333333,870,870,FOOT,20222099,53470
150,0.00406504065040650407,1950,2000,BUS,20265344,62200
73,0.00362318840579710145,270,270,OTHER,20064299,18570
73,0.00362318840579710145,270,270,OTHER,20064299,18570
254,0.00584795321637426901,7230,7200,CAR,10015297,70070
152,0.00313479623824451411,910,910,FOOT,20268808,45110
218,0.00636942675159235669,1470,1500,FOOT,10007562,87130
113,0.00403225806451612903,82310,82300,TRAIN,20157710,82300
230,0.00348432055749128920,820,820,FOOT,20275438,31360
167,0.00763358778625954198,2930,2900,CAR,20292592,36800
162,0.00763358778625954198,2930,2900,CAR,20292592,36800
151,0.00454545454545454545,520,520,FOOT,20288961,20320
152,0.00287356321839080460,630,630,FOOT,20013639,30030
31,0.00510204081632653061,420,420,FOOT,20231139,151760
31,0.00510204081632653061,420,420,FOOT,20231139,151760
253,0.00684931506849315068,4230,4200,BIKE,10069922,45350
181,0.01265822784810126582,680,680,FOOT,10025278,222620
187,0.00294985250737463127,1330,1300,FOOT,20224235,12500
88,0.00275482093663911846,1510,1500,FOOT,10030978,60030
129,0.00434782608695652174,1150,1200,FOOT,20265060,52000
178,0.00561797752808988764,1000,1000,FOOT,10005606,24700
163,0.00757575757575757576,390,390,FOOT,20237068,31530
148,0.00367647058823529412,3880,3900,FOOT,20152603,147900
31,0.00293255131964809384,470,470,FOOT,20223597,93090
141,0.00364963503649635036,410,410,FOOT,20219393,71010
265,0.00287356321839080460,410,410,FOOT,20074362,66740
230,0.00293255131964809384,28960,29000,TRAIN,10051714,32000
274,0.00311526479750778816,940,940,FOOT,10069205,10840
163,0.01515151515151515152,2360,2400,UNKNOWN,20126281,30970
184,0.00448430493273542601,1230,1200,FOOT,20224345,26600
230,0.00352112676056338028,27760,27800,TRAIN,20235122,29900
150,0.00311526479750778816,1920,1900,FOOT,10005989,82780
259,0.01250000000000000000,270,270,FOOT,20208664,60570
259,0.01250000000000000000,270,270,FOOT,20208664,60570
200,0.01219512195121951220,1690,1700,FOOT,20205873,53500
18,0.00353356890459363958,770,770,FOOT,10006209,29080
41,0.00276243093922651934,1270,1300,FOOT,20055398,41900
128,0.00609756097560975610,1070,1100,FOOT,10046241,100740
230,0.00367647058823529412,750,750,FOOT,20006027,28810
167,0.00763358778625954198,2930,2900,CAR,20292592,53000
162,0.00763358778625954198,2930,2900,CAR,20292592,53000
129,0.00280898876404494382,1080,1100,FOOT,20273398,15360
230,0.01162790697674418605,3270,3300,BIKE,10049709,60500
81,0.01785714285714285714,1060,1100,FOOT,20241727,145400
119,0.00352112676056338028,2600,2600,CAR,20274164,168000
152,0.00313479623824451411,3570,3600,FOOT,20268808,51730
81,0.01785714285714285714,1000,1000,BIKE,20241727,121580
1,0.00296735905044510386,1690,1700,FOOT,20190111,30200
208,0.00662251655629139073,4630,4600,BUS,20274444,49560
230,0.00348432055749128920,27530,27500,TRAIN,20275438,30900
128,0.00628930817610062893,580,580,FOOT,20012559,11620
128,0.00628930817610062893,580,580,FOOT,20012559,11620
129,0.01785714285714285714,900,900,FOOT,20241727,155270
178,0.00333333333333333333,1510,1500,FOOT,10061058,41820
246,0.00709219858156028369,780,780,FOOT,20201852,57270
129,0.00709219858156028369,780,780,FOOT,20201852,57270
81,0.00709219858156028369,780,780,FOOT,20201852,57270
253,0.00302114803625377644,3120,3100,METRO,20264959,40650
152,0.00628930817610062893,2970,3000,BIKE,20012559,187300
230,0.00769230769230769231,57270,57300,TRAIN,20031309,278390
31,0.00323624595469255663,26190,26200,CAR,20112410,77400
3,0.00281690140845070423,1050,1000,BIKE,20188700,54200
3,0.00366300366300366300,4630,4600,BIKE,20274000,19190
178,0.00343642611683848797,1120,1100,FOOT,10078538,34040
31,0.00781250000000000000,14190,14200,CAR,20241929,83200
66,0.00781250000000000000,14190,14200,CAR,20241929,83200
184,0.00381679389312977099,1810,1800,FOOT,20057080,116800
246,0.00390625000000000000,920,920,FOOT,20056588,47320
129,0.00390625000000000000,920,920,FOOT,20056588,47320
230,0.00574712643678160920,1220,1200,FOOT,10055375,29880
178,0.00333333333333333333,1310,1300,FOOT,20222099,59050
230,0.00330033003300330033,3460,3500,CAR,20222209,110600
230,0.01162790697674418605,3310,3300,CAR,10049709,62800
81,0.05555555555555555556,1040,1000,FOOT,20278191,32800
230,0.00289017341040462428,900,900,FOOT,20236708,98300
234,0.00446428571428571429,900,900,FOOT,10070277,13400
230,0.00348432055749128920,27530,27500,TRAIN,20275438,30800
178,0.00343642611683848797,380,380,CAR,10078538,34790
31,0.00274725274725274725,14450,14400,CAR,10075828,95500
263,0.00357142857142857143,910,910,FOOT,10086394,111190
110,0.00283286118980169972,27620,27600,CAR,10042637,116000
208,0.00310559006211180124,1140,1100,FOOT,10007907,84900
231,0.00306748466257668712,1030,1000,FOOT,10040350,34600
184,0.00476190476190476190,9780,9800,CAR,20225756,33720
90,0.00303030303030303030,1540,1500,BIKE,10010244,112980
184,0.00448430493273542601,1550,1600,BIKE,20224345,26300
230,0.02439024390243902439,3830,3800,CAR,20023454,206270
3,0.00625000000000000000,4960,5000,BIKE,10043835,52000
178,0.00343642611683848797,430,430,FOOT,10078538,35430
130,0.00363636363636363636,1150,1200,FOOT,10034810,26390
130,0.00363636363636363636,1150,1200,FOOT,10034810,26390
228,0.00347222222222222222,11160,11200,CAR,20103254,94680
152,0.00497512437810945274,1990,2000,FOOT,10049978,219240
129,0.00740740740740740741,880,880,FOOT,10006380,54180
31,0.00323624595469255663,13600,13600,CAR,20152604,42200
184,0.02777777777777777778,2640,2600,BIKE,20071563,26350
230,0.01162790697674418605,2810,2800,BUS,10049709,62460
230,0.00276243093922651934,1540,1500,FOOT,20093585,107200
230,0.00276243093922651934,104470,104500,TRAIN,20093585,107200
246,0.00284090909090909091,920,920,FOOT,10036106,80740
129,0.00284090909090909091,920,920,FOOT,10036106,80740
163,0.00354609929078014184,2140,2100,BIKE,20273684,157500
81,0.01785714285714285714,780,780,BIKE,20241727,182360
83,0.01298701298701298701,1220,1200,BUS,10035778,37360
31,0.05263157894736842105,1520,1500,FOOT,20267661,31800
31,0.05263157894736842105,1520,1500,FOOT,20267661,31800
230,0.01162790697674418605,2990,3000,BIKE,10049709,252980
152,0.00413223140495867769,6090,6100,TRAM,20100842,36010
123,0.00787401574803149606,5960,6000,BIKE,10035512,23700
163,0.00311526479750778816,2460,2500,TRAM,20278519,67500
81,0.00408163265306122449,850,850,FOOT,20206615,74850
234,0.02222222222222222222,1070,1100,FOOT,20252539,25310
31,0.00757575757575757576,540,540,FOOT,20251464,83250
31,0.00757575757575757576,540,540,FOOT,20251464,83250
230,0.00348432055749128920,27530,27500,TRAIN,20275438,31000
31,0.00518134715025906736,13030,13000,CAR,10057329,112200
178,0.00343642611683848797,450,450,FOOT,10078538,35040
230,0.00280112044817927171,34420,34400,TRAIN,20254160,36570
130,0.00363636363636363636,1530,1500,FOOT,10034810,29440
129,0.00303951367781155015,1610,1600,FOOT,10039920,199340
18,0.00337837837837837838,580,580,BIKE,20243045,56880
119,0.00757575757575757576,1030,1000,FOOT,10059339,159100
130,0.01234567901234567901,4680,4700,BIKE,10040433,62800
4,0.01041666666666666667,14590,14600,BUS,20265485,145900
81,0.00303030303030303030,810,810,FOOT,10076197,44610
178,0.00280112044817927171,950,950,FOOT,20016886,25650
41,0.00276243093922651934,750,750,FOOT,20055398,40450
230,0.01162790697674418605,27690,27700,TRAIN,10049709,60800
163,0.00465116279069767442,2370,2400,FOOT,10014398,54400
265,0.00487804878048780488,2880,2900,BIKE,10014498,23390
100,0.00322580645161290323,1210,1200,FOOT,20264292,65920
162,0.00390625000000000000,1530,1500,FOOT,10050078,22200
141,0.00381679389312977099,970,970,FOOT,20057080,108980
141,0.00381679389312977099,970,970,FOOT,20057080,108980
178,0.00425531914893617021,1100,1100,FOOT,10085569,42850
18,0.00340136054421768707,640,640,FOOT,20099073,10640
139,0.00500000000000000000,14580,14600,CAR,10009224,206490
163,0.00299401197604790419,2430,2400,BIKE,20244321,22700
41,0.00276243093922651934,770,770,FOOT,20055398,41070
18,0.00340136054421768707,890,890,FOOT,20106814,50490
230,0.00348432055749128920,1120,1100,FOOT,20275438,31000
230,0.00526315789473684211,27570,27600,TRAIN,20273502,28190
230,0.01052631578947368421,178930,178900,TRAIN,20277212,182000
230,0.00330033003300330033,2070,2100,BIKE,20222209,106600
163,0.00308641975308641975,580,580,FOOT,20239635,37150
3,0.00833333333333333333,700,700,FOOT,20275622,11300
230,0.01408450704225352113,27720,27700,TRAIN,20220502,29460
230,0.00440528634361233480,178750,178800,TRAIN,20033935,184830
194,0.00308641975308641975,720,720,FOOT,20229020,106120
20,0.00413223140495867769,42870,42900,TRAIN,20248666,55200
259,0.00316455696202531646,1560,1600,FOOT,10081241,23900
208,0.07142857142857142857,4270,4300,BIKE,20241049,56900
178,0.00625000000000000000,790,790,FOOT,20128204,118310
230,0.00283286118980169972,1400,1400,FOOT,20203521,18050
41,0.00342465753424657534,5420,5400,BIKE,10072081,90600
152,0.00534759358288770053,1950,2000,FOOT,20228733,25610
230,0.00526315789473684211,27680,27700,TRAIN,20273502,28430
163,0.00283286118980169972,890,890,BIKE,20197800,136490
230,0.01818181818181818182,105030,105000,TRAIN,10017364,214000
239,0.00649350649350649351,1440,1400,BIKE,20235533,19170
133,0.00323624595469255663,1040,1000,FOOT,20263457,93510
230,0.00490196078431372549,1340,1300,FOOT,20142301,8980
59,0.00847457627118644068,970,970,FOOT,10023255,25880
178,0.00847457627118644068,970,970,FOOT,10023255,25880
206,0.00401606425702811245,3380,3400,BIKE,20223592,32900
178,0.00465116279069767442,1380,1400,FOOT,20016589,26600
263,0.00465116279069767442,1380,1400,FOOT,20016589,26600
59,0.00321543408360128617,930,930,FOOT,10050095,122880
178,0.00321543408360128617,930,930,FOOT,10050095,122880
230,0.00456621004566210046,3830,3800,BIKE,20251601,117000
230,0.00278551532033426184,178960,179000,TRAIN,20231882,208930
41,0.00427350427350427350,2530,2500,FOOT,20257161,52870
151,0.00454545454545454545,750,750,FOOT,20288961,20950
230,0.01190476190476190476,3570,3600,BUS,10026514,264370
1,0.00310559006211180124,1030,1000,FOOT,10071510,235340
178,0.00353356890459363958,410,410,FOOT,10006209,29080
18,0.00353356890459363958,410,410,FOOT,10006209,29080
110,0.00381679389312977099,7180,7200,CAR,20057080,55140
123,0.00431034482758620690,4340,4300,BIKE,10008448,53300
178,0.00296735905044510386,850,850,FOOT,20039468,124980
81,0.01785714285714285714,810,810,BIKE,20241727,183210
152,0.00487804878048780488,3420,3400,BIKE,10042283,26670
81,0.00526315789473684211,1260,1300,BIKE,20173715,63000
3,0.00833333333333333333,560,560,FOOT,20275622,16780
141,0.00406504065040650407,5720,5700,BUS,20265344,55000
81,0.01785714285714285714,1080,1100,BIKE,20241727,51400
163,0.00354609929078014184,4720,4700,TRAM,20273684,158900
141,0.00381679389312977099,5700,5700,BUS,20057080,110200
133,0.02272727272727272727,1010,1000,BIKE,10019257,201000
3,0.00534759358288770053,1090,1100,FOOT,20228733,39200
208,0.07142857142857142857,5100,5100,CAR,20241049,57700
31,0.01960784313725490196,14120,14100,CAR,20035880,178600
230,0.00319488817891373802,216510,216500,TRAIN,20172876,219000
41,0.00302114803625377644,3680,3700,BIKE,20264959,40500
152,0.00505050505050505051,580,580,FOOT,10044297,43280
152,0.00505050505050505051,580,580,FOOT,10044297,43280
218,0.00396825396825396825,1170,1200,FOOT,20036133,9380
253,0.00313479623824451411,3040,3000,METRO,20268808,40570
184,0.00448430493273542601,440,440,FOOT,20224345,27240
184,0.00448430493273542601,440,440,FOOT,20224345,27240
119,0.00757575757575757576,810,810,FOOT,10059339,150910
230,0.00467289719626168224,27710,27700,TRAIN,20236037,29740
163,0.00523560209424083770,3220,3200,BIKE,10038951,29900
230,0.00290697674418604651,1230,1200,FOOT,20043213,39300
230,0.00284090909090909091,940,940,FOOT,20257121,47840
83,0.00296735905044510386,1280,1300,FOOT,10054438,16100
152,0.00925925925925925926,3350,3400,BIKE,10048347,89830
31,0.00384615384615384615,33860,33900,CAR,10017422,117260
41,0.00302114803625377644,3400,3400,BIKE,20264959,40970
178,0.00416666666666666667,970,970,FOOT,20093615,42220
3,0.00534759358288770053,10000,10000,CAR,20228733,30600
230,0.00348432055749128920,1310,1300,FOOT,20275438,31200
230,0.00348432055749128920,27620,27600,TRAIN,20275438,31200
160,0.00277008310249307479,1790,1800,FOOT,20062030,18220
178,0.00343642611683848797,950,950,FOOT,10078538,34220
152,0.00384615384615384615,890,890,FOOT,10017422,77370
230,0.00348432055749128920,27540,27500,TRAIN,20275438,31000
118,0.00328947368421052632,470,470,FOOT,20129021,94340
18,0.00337837837837837838,610,610,FOOT,20243045,56610
163,0.00420168067226890756,2290,2300,TRAM,20211535,45900
178,0.00343642611683848797,1240,1200,FOOT,10078538,34370
230,0.00352112676056338028,430,430,FOOT,20235122,29730
31,0.00757575757575757576,14550,14600,CAR,20251464,81800
31,0.00510204081632653061,13270,13300,CAR,20231139,151760
230,0.00294117647058823529,76950,77000,TRAIN,20282412,297700
128,0.00283286118980169972,1150,1200,FOOT,10019527,42400
184,0.00877192982456140351,2180,2200,FOOT,20219749,36200
141,0.00406504065040650407,4860,4900,BIKE,20265344,51660
146,0.00490196078431372549,1700,1700,FOOT,20123819,241350
41,0.00348432055749128920,2560,2600,TRAM,20197370,32400
3,0.00526315789473684211,3470,3500,BIKE,20173715,66450
173,0.03225806451612903226,190,190,FOOT,10016435,55190
214,0.01785714285714285714,2330,2300,BIKE,20241727,29300
81,0.00303030303030303030,680,680,FOOT,10076197,45680
230,0.00348432055749128920,1130,1100,FOOT,20275438,30800
41,0.00465116279069767442,3340,3300,BIKE,20063309,47720
228,0.00347222222222222222,11160,11200,CAR,20103254,92900
184,0.50000000000000000000,400,400,CAR,20091057,62600
253,0.00313479623824451411,1620,1600,FOOT,20268808,42470
253,0.00313479623824451411,3190,3200,METRO,20268808,42470
67,0.02222222222222222222,620,620,FOOT,20266049,44220
230,0.00277777777777777778,1000,1000,FOOT,20197089,250800
230,0.00278551532033426184,27810,27800,TRAIN,20234761,31100
110,0.00381679389312977099,1170,1200,FOOT,20057080,55140
110,0.00381679389312977099,1170,1200,FOOT,20057080,55140
129,0.00340136054421768707,1220,1200,FOOT,20099073,11710
41,0.00276243093922651934,1820,1800,BIKE,20055398,42050
208,0.00398406374501992032,3850,3800,BIKE,20273599,80600
178,0.01111111111111111111,1390,1400,FOOT,10015861,200860
230,0.01000000000000000000,1940,1900,BIKE,10035299,31900
163,0.00314465408805031447,720,720,FOOT,20239493,91720
152,0.00787401574803149606,890,890,FOOT,20266463,36870
230,0.00348432055749128920,27550,27600,TRAIN,20275438,31200
178,0.00369003690036900369,1050,1000,FOOT,20119146,22080
178,0.00280112044817927171,650,650,FOOT,20016886,24620
230,0.00359712230215827338,57310,57300,TRAIN,20019610,60720
152,0.00317460317460317460,500,500,FOOT,20286148,38490
184,0.00448430493273542601,1690,1700,FOOT,20224345,26500
59,0.00321543408360128617,1080,1100,BIKE,20277778,30800
178,0.00321543408360128617,1080,1100,BIKE,20277778,30800
18,0.00429184549356223176,116350,116400,TRAIN,10060007,119890
18,0.00632911392405063291,770,770,FOOT,20259676,143430
230,0.00574712643678160920,1340,1300,FOOT,10055375,29640
166,0.00303951367781155015,1400,1400,FOOT,20012632,74640
230,0.00558659217877094972,104840,104800,TRAIN,10035537,105900
230,0.00558659217877094972,1140,1100,CAR,10035537,105900
163,0.00421940928270042194,430,430,FOOT,20009985,28330
275,0.00293255131964809384,870,870,FOOT,20223597,102890
277,0.00293255131964809384,870,870,FOOT,20223597,102890
31,0.00293255131964809384,870,870,FOOT,20223597,102890
152,0.00280112044817927171,3900,3900,BIKE,20236722,22900
178,0.00308641975308641975,1030,1000,FOOT,20239635,30540
81,0.01785714285714285714,1670,1700,BIKE,20241727,42500
152,0.00512820512820512821,1980,2000,FOOT,10064381,64180
18,0.00292397660818713450,1080,1100,FOOT,20091245,207800
253,0.00621118012422360248,3270,3300,BIKE,10045873,36540
163,0.00326797385620915033,1090,1100,FOOT,20035725,57000
253,0.00334448160535117057,3370,3400,METRO,20264863,218100
230,0.01162790697674418605,2870,2900,BIKE,20264864,30820
230,0.07692307692307692308,27520,27500,TRAIN,20226986,29110
184,0.00555555555555555556,2360,2400,BIKE,10003475,187330
81,0.01785714285714285714,4390,4400,BIKE,20241727,216460
163,0.00293255131964809384,350,350,FOOT,10082241,33940
41,0.00735294117647058824,840,840,FOOT,20011498,103360
230,0.00689655172413793103,192400,192400,TRAIN,20064106,194900
130,0.00363636363636363636,1150,1200,FOOT,10034810,26390
152,0.00497512437810945274,890,890,FOOT,10049978,219240
152,0.00497512437810945274,890,890,FOOT,10049978,219240
152,0.01851851851851851852,3480,3500,TRAM,20195606,172760
230,0.00413223140495867769,430,430,FOOT,20204211,14420
129,0.00294117647058823529,1070,1100,FOOT,10003277,41210
128,0.00328947368421052632,1060,1100,FOOT,10051771,50140
163,0.01923076923076923077,2350,2400,FOOT,20277787,63800
239,0.00649350649350649351,1380,1400,BIKE,20235533,19170
194,0.00296735905044510386,1760,1800,TRAM,20204853,101960
231,0.00346020761245674740,1270,1300,FOOT,20039089,59100
123,0.00431034482758620690,7380,7400,BUS,10008448,57010
59,0.00847457627118644068,730,730,FOOT,10023255,25880
178,0.00847457627118644068,730,730,FOOT,10023255,25880
81,0.00294117647058823529,680,680,FOOT,20278059,43100
178,0.00280898876404494382,1300,1300,FOOT,20273398,16580
128,0.00418410041841004184,1500,1500,FOOT,20087549,111000
123,0.00787401574803149606,5660,5700,BIKE,10035512,23600
128,0.00311526479750778816,1850,1800,FOOT,10005989,42920
129,0.00617283950617283951,1230,1200,FOOT,20054406,32300
178,0.00280112044817927171,940,940,FOOT,20016886,25640
67,0.02222222222222222222,910,910,FOOT,20266049,44220
41,0.02222222222222222222,910,910,FOOT,20266049,44220
163,0.02222222222222222222,910,910,FOOT,20266049,44220
129,0.00333333333333333333,740,740,FOOT,20252257,63840
234,0.00446428571428571429,1010,1000,FOOT,10070277,11400
184,0.00381679389312977099,540,540,FOOT,20057080,116440
184,0.00381679389312977099,540,540,FOOT,20057080,116440
104,0.00609756097560975610,540,540,FOOT,10046241,100740
128,0.00609756097560975610,540,540,FOOT,10046241,100740
128,0.00609756097560975610,540,540,FOOT,10046241,100740
230,0.01000000000000000000,27520,27500,TRAIN,10035299,31420
166,0.00296735905044510386,1730,1700,FOOT,20105805,138500
230,0.00348432055749128920,1320,1300,FOOT,20275438,31200
253,0.00313479623824451411,1640,1600,FOOT,20268808,42200
81,0.00540540540540540541,1040,1000,FOOT,10081683,82300
59,0.01351351351351351351,1440,1400,FOOT,20094805,50800
178,0.01351351351351351351,1440,1400,FOOT,20094805,50800
128,0.00395256916996047431,340,340,TRAIN,20185286,340
230,0.00467289719626168224,1150,1200,FOOT,20236037,29740
230,0.01265822784810126582,3120,3100,BUS,10025278,33450
18,0.00364963503649635036,900,900,FOOT,20035953,45400
234,0.00427350427350427350,1020,1000,FOOT,20257161,148200
178,0.00333333333333333333,1220,1200,FOOT,10061058,23800
81,0.01785714285714285714,1130,1100,BIKE,20241727,76100
184,0.00448430493273542601,1300,1300,FOOT,20224345,26500
184,0.00448430493273542601,1300,1300,FOOT,20224345,26500
230,0.01162790697674418605,104720,104700,TRAIN,10049709,184430
41,0.00476190476190476190,5350,5400,TRAM,20282025,32830
18,0.00302114803625377644,1000,1000,FOOT,20264959,48880
41,0.00465116279069767442,3200,3200,FOOT,20063309,47790
184,0.00448430493273542601,1300,1300,BIKE,20224345,26900
3,0.00358422939068100358,600,600,FOOT,20207784,59180
41,0.00341296928327645051,2500,2500,FOOT,20212828,40500
184,0.00381679389312977099,2670,2700,FOOT,20057080,118500
152,0.00699300699300699301,470,470,FOOT,10002783,29800
208,0.07142857142857142857,4760,4800,BIKE,20241049,54300
163,0.04347826086956521739,2300,2300,UNKNOWN,20270557,22870
22,0.00274725274725274725,2470,2500,BIKE,10079399,34200
230,0.00352112676056338028,27790,27800,TRAIN,20235122,30100
155,0.01111111111111111111,250,250,FOOT,20132657,23550
178,0.00333333333333333333,1060,1100,FOOT,20222099,59660
146,0.00315457413249211356,900,900,FOOT,10013185,233180
130,0.00406504065040650407,380,380,FOOT,20265344,52980
130,0.00406504065040650407,380,380,FOOT,20265344,52980
128,0.00311526479750778816,1110,1100,FOOT,10005989,137550
133,0.00315457413249211356,510,510,FOOT,10039351,55610
152,0.00313479623824451411,3500,3500,TRAM,20268808,51960
81,0.00476190476190476190,820,820,FOOT,20064348,90800
163,0.00293255131964809384,3550,3600,TRAM,10082241,33940
184,0.00448430493273542601,1340,1300,BIKE,20224345,32600
230,0.01515151515151515152,104570,104600,TRAIN,20237903,203620
119,0.00757575757575757576,790,790,FOOT,10059339,153390
231,0.00492610837438423645,960,960,BIKE,20275037,45780
230,0.00348432055749128920,2480,2500,FOOT,20246089,189600
230,0.00526315789473684211,730,730,FOOT,20273502,28430
178,0.00653594771241830065,930,930,FOOT,20249277,45530
230,0.00278551532033426184,28090,28100,TRAIN,20234761,31050
184,0.00284090909090909091,1440,1400,FOOT,20276130,61300
208,0.00483091787439613527,5110,5100,BIKE,20212461,112360
230,0.00467289719626168224,27550,27600,TRAIN,20236037,29670
230,0.00350877192982456140,29280,29300,TRAIN,20080285,34800
230,0.00348432055749128920,27530,27500,TRAIN,20275438,30800
231,0.00341296928327645051,980,980,FOOT,20286228,143680
152,0.00411522633744855967,630,630,FOOT,20276658,19130
274,0.00462962962962962963,770,770,FOOT,20234992,20780
184,0.00448430493273542601,1280,1300,FOOT,20224345,27260
110,0.00313479623824451411,7460,7500,CAR,20211797,107360
230,0.01000000000000000000,1050,1000,BIKE,10035299,31420
59,0.00279329608938547486,1130,1100,FOOT,10011123,28500
178,0.00279329608938547486,1130,1100,FOOT,10011123,28500
130,0.00374531835205992509,4440,4400,FOOT,20097515,99000
178,0.02222222222222222222,990,990,UNKNOWN,20266049,82080
2,0.00317460317460317460,510,510,FOOT,20281162,25110
41,0.00341296928327645051,2530,2500,BIKE,20212828,39700
230,0.00348432055749128920,27620,27600,TRAIN,20275438,31000
81,0.01785714285714285714,960,960,FOOT,20241727,73200
178,0.01785714285714285714,3590,3600,BIKE,20241727,179260
253,0.00313479623824451411,3030,3000,METRO,20268808,42200
90,0.00617283950617283951,830,830,FOOT,10059190,23270
81,0.00304878048780487805,560,560,BIKE,10077881,46960
230,0.01265822784810126582,27490,27500,TRAIN,10025278,33450
230,0.01162790697674418605,3320,3300,BUS,10049709,184430
208,0.00310559006211180124,4030,4000,BIKE,10007907,104900
81,0.00384615384615384615,650,650,FOOT,20033619,254250
151,0.00454545454545454545,3810,3800,BIKE,20288961,20500
59,0.00440528634361233480,1060,1100,FOOT,20033935,40120
178,0.00440528634361233480,1060,1100,FOOT,20033935,40120
31,0.00381679389312977099,14460,14500,CAR,20057080,60500
230,0.00395256916996047431,104860,104900,TRAIN,10062929,180700
230,0.00574712643678160920,27750,27800,TRAIN,10055375,29880
41,0.03225806451612903226,3100,3100,CAR,10016435,51500
173,0.03225806451612903226,3100,3100,CAR,10016435,51500
163,0.03225806451612903226,3100,3100,CAR,10016435,51500
208,0.00310559006211180124,1260,1300,FOOT,10007907,85500
31,0.00909090909090909091,14540,14500,CAR,20293643,82000
163,0.00401606425702811245,1320,1300,FOOT,20118877,38010
149,0.00378787878787878788,480,480,FOOT,20148880,47730
