poi_id,poi_type,aantal,afstand_poi_station,loopafstand_gem,naam,station_naam,inuit,station_type,aantal_unieke_trackers,aantal_trips,aantal_trips_trein_station_buffer,journey_distance_gem,aantal_regionale_reizen,aandeel_regionale_reizen,aantal_trips_lopen,aantal_trips_fiets,aantal_trips_btm,aantal_trips_trein,aantal_trips_auto,fractie_lopen,fractie_fiets,fractie_btm,fractie_trein,fractie_trein_station_buffer,fractie_auto,aantal_trips_gewogen,aantal_trips_lopen_gewogen,aantal_trips_fiets_gewogen,aantal_trips_btm_gewogen,aantal_trips_trein_gewogen,aantal_trips_trein_station_buffer_gewogen,aantal_trips_auto_gewogen,fractie_lopen_gewogen,fractie_fiets_gewogen,fractie_btm_gewogen,fractie_trein_gewogen,fractie_trein_station_buffer_gewogen,fractie_auto_gewogen,aantal_trips_station,aantal_trips_station_lopen,aantal_trips_station_fiets,aantal_trips_station_btm,aantal_trips_station_trein,aantal_trips_station_auto,aantal_trips_station_gewogen,aantal_trips_station_lopen_gewogen,aantal_trips_station_fiets_gewogen,aantal_trips_station_btm_gewogen,aantal_trips_station_trein_gewogen,aantal_trips_station_auto_gewogen,fractie_station_lopen,fractie_station_lopen_en_trein,fractie_station_lopen_gewogen,fractie_station_lopen_en_trein_gewogen,geom_polygoon,station_geom
1,stadion,152,1425.10465785,1955,Stadion Galgenwaard,Utrecht Lunetten,3979,stoptreinstation,123,580,22,18192.48275862069,242,0.41724137931034482759,11,244,37,25,263,0.019,0.421,0.064,0.043,0.038,0.453,3.128,0.062,1.270,0.140,0.141,0.127,1.515,0.020,0.406,0.045,0.045,0.041,0.484,25,14,7,0,0,4,0.1,0.1,0.0,0.0,0.0,0.0,0.560,0.560,0.653,0.653,01060000204071000001000000010300000001000000A100000032884132DBE20041DEFE9957B3BE1B41D64ACD910DE300416CB8E612F1BE1B4186182E06B9E300415CD1613C15BF1B41AC15DDF4BEE300418FBF1B760EBF1B41B3B30C8527E40041DDF0B86724BF1B41236957DE1EE400419871CFA72EBF1B4167D03EE897E400413C4DDC2148BF1B4176BC72C804E50041BF76070E32BF1B418FBD1B821BE50041D2BCBEEB4DBF1B419AB8C22F92E5004173794FBC35BF1B41627DF8B161E5004108D52545FABE1B418B8CABFF29E50041EE5682C105BF1B41ADC68E5208E500415D31D905DCBE1B415715C9AADBE500410D474009B1BE1B41E865D9F8D5E5004163E5F90EAABE1B4170268E33F8E500413A237B1AA3BE1B411E36CDE20BE60041B9754853BBBE1B416E8165FB27E60041B8E831B7B5BE1B41D3D9F9D027E60041B989B189B5BE1B41FAF3C0C04CE60041B56FC79AB1BE1B417E8725D37FE6004102D2C699ABBE1B4146BD602096E600419C42ECCDA8BE1B41D808579EBAE6004165C359FBA3BE1B4194668BE3DEE60041DFA1BBCD9EBE1B414E581BFE02E70041BF74705099BE1B4188551AEE26E70041F6CBDC8E93BE1B4102B4557B75E70041CB386AF185BE1B41B402551F85E700414A8E821E98BE1B41A0FA9C6292E70041F0487BCE96BE1B41CA382C7B9FE70041236F612395BE1B419C201669ACE70041AE92992893BE1B4147136E2CB9E700417E4588E990BE1B4185B50CA9C5E7004166DDD45A8EBE1B415515FCECD1E70041A363797C8BBE1B411C853BDCDDE700419353E65988BE1B418910D584E9E70041C2B515F384BE1B41E79387CEF3E70041E3B03E9881BE1B41FE696BD2E4E7004195DAB80F6FBE1B41DE67E9EF06E8004163A80B6567BE1B4102ACAFC628E80041DA28BD6A5FBE1B41FA9DD1564AE8004104EA312C57BE1B41B0FD3BA06BE80041A152059E4EBE1B412B26F8948CE800417DE3A1CB45BE1B414A58FB0AADE80041E2007EC03CBE1B4193D3669CCDE800410FEAC54E33BE1B41D26E0FA1EDE80041144653A429BE1B41FE71E3BA16E9004144FF21CD1CBE1B41A81E760117E90041EB28FB051DBE1B41E1D4E95F33E9004117807D2517BE1B41A67F9A4E1FE9004105D0CCECFEBD1B417460BAB341E90041F7211D0FF8BD1B41E577543B47E90041A140B0F2FEBD1B41E43625F4F8E90041EC412BD4DABD1B419EFE83EE19EA0041A27A530EB4BD1B419F075D851DEA00417BB65477AFBD1B4191566033D5E90041D13B818856BD1B41993C3C74C7E900412D27135C59BD1B41B2754B5BB9E90041CEB31F4B48BD1B410C93299805EA0041FFD850D038BD1B413E26CFED04EA0041FCA5C5B337BD1B414F11BAB504EA0041FFF341BF37BD1B414A567DCAFFE90041382726B129BD1B41E857DA36FAE90041AD25B6AE1BBD1B41EC70F816F4E9004135A74AC30DBD1B41B446B940EDE900414B7BF5EEFFBC1B4196A97596E9E9004167E6970AF9BC1B419AC927DEE5E90041D5434026F2BC1B416DF742D3DDE9004147759B74E4BC1B414AD5142ED5E90041DA2301DAD6BC1B411B94B0EECBE900414CE6D561C9BC1B414FDE0215C2E900413B2CB500BCBC1B41A3A10BA1B7E9004174F99EB6AEBC1B411911DE92ACE9004184E5F78EA1BC1B417A3984F8A0E90041C204BA8994BC1B410AD1E9B594E90041F83AF1A687BC1B4189212DF587E900419BBC8BE67ABC1B4137284D9A7AE90041F101FA536EBC1B41859036A56CE90041547CD7E361BC1B41578CFD315EE900410150189655BC1B414618A1244FE9004111F62C7649BC1B41F16A35993FE90041969209843DBC1B41BC9B62D82EE900412815A94231BC1B413BCD79482FE9004129D24B2031BC1B4185C908662EE90041AD163D0F30BC1B41FC58CAF0E1E80041391B318A3FBC1B41E29BFC2BD4E80041E8BD1C792EBC1B4172D6683FE2E80041D26B64A52BBC1B41DF3ABEDE99E80041A3F20EC2D2BB1B41C1E4FA5E43E8004107B3A06EC0BB1B419EF1285F91E70041B3A6B0AFE4BB1B4193881AF596E700410D7E69B5EBBB1B41DF7F05E474E700418E5F0193F2BB1B41A45CFA3C66E700419510759EE0BB1B41A08C20375CE70041622766A3E2BB1B4187C0177EF2E60041B3F232AF60BB1B41C1DBEF99B8E60041A802C7706CBB1B415CA877EC97E600414FC3C38744BB1B41B0A44D77C5E30041A834CC59D7BB1B41F8729D07C1E3004162158E3FD8BB1B4114327C0EC8E30041E3124B7EE1BB1B418B48C93FC6E3004138D235DAE1BB1B41A75C173318E40041F9CE7DA646BC1B413343BEF848E400419FE896B182BC1B41BB2CF9003FE40041A09688B684BC1B4182C651704DE40041C08AB5D896BC1B41F5F8456D2BE4004119EA959F9DBC1B41983891D725E40041975C73C796BC1B41C4E4A6F473E3004180CC48F2BABC1B410D231D644FE3004129628938E6BC1B416F2BCF9B97E30041AAC4D7043FBD1B41267653BDA5E300413D08D3473CBD1B4126CB2E74B3E300413B5B15424DBD1B41B0CED97D67E30041B7C12BBD5CBD1B416DAB626068E30041F5FE9DD95DBD1B41D5BBEC4B6DE30041FA04B3E76BBD1B41B639EFDF72E30041A2F77FF579BD1B419DFA380E79E300412CB441EC87BD1B41EBFBD3E47FE30041973BF2CB95BD1B415C17B65587E3004165929794A3BD1B414DB9F2608FE300415E4E9651B1BD1B41CFCE620698E30041944C25ECBEBD1B41ECD32354A1E300415D21A36FCCBD1B41D397212EABE30041EAD31BDCD9BD1B413D2570B0B5E30041A8648331E7BD1B418C52D4BEC0E300414AB41C59F4BD1B41C1197F67CCE3004160EBAA6901BE1B41BD633F9CD8E3004100E96A4C0EBE1B414B28466BE5E3004134D71F181BBE1B41B55E6CD4F2E30041249400B627BE1B412A61B1BB00E400411FB97D3134BE1B41A037293D0FE40041D1498B8A40BE1B416CD6A24A1EE400419D2566AA4CBE1B41C42845E42DE400414877D7A758BE1B412F1F9AD13DE400411BF7645564BE1B41197221B43EE40041405ED77165BE1B41E0187D437CE40041CE49A53C59BE1B41E1B891EE7BE40041131640D658BE1B41A80C36D48AE40041DF29F3DF55BE1B41A483C6ED98E40041953CCE2967BE1B41586388CC8AE400417DE5FD086ABE1B41786802BAE0E400412BE177ADD3BE1B41B13210F6C4E4004197EC6882D9BE1B41E323AF1D88E400410B4D40F0E5BE1B410622D8B353E40041C87C6C4EF0BE1B4167DD0FCFEAE3004190395D2FDABE1B41B0B5893402E400414318EA76BEBE1B4138D106B8F2E3004199493D49BBBE1B41786E4FD8F9E300410CB68E98B2BE1B41EC6FE35010E40041E0288BE697BE1B41F44A028EE8E300418DCA7A778FBE1B415E8A505EF9E300414B63CCAD7BBE1B41DD28C05996E3004107EAA6D666BE1B41CDAFD17895E300419FB874A966BE1B41C93CA4B594E30041332DDB7667BE1B417C4FAB8757E300415BB7E3865ABE1B415ACCF472E9E20041BE3C23EB70BE1B418EBA744205E30041A67D1E9B92BE1B413B5436B4FAE20041254AAE159FBE1B41409384F713E30041C26BCE78A4BE1B411E0B596616E300419E6E1873A7BE1B4132884132DBE20041DEFE9957B3BE1B41,0101000020407100000EE10869F7E200415DE1682D06A71B41
2,stadion,160,434.00736532,549,Euroborg,Groningen Europapark,1745,stoptreinstation,127,700,48,16003.07142857143,258,0.36857142857142857143,123,209,2,48,318,0.176,0.299,0.003,0.069,0.069,0.454,4.548,0.703,1.512,0.010,0.389,0.389,1.934,0.155,0.332,0.002,0.086,0.086,0.425,48,30,11,0,5,2,0.4,0.2,0.1,0.0,0.0,0.0,0.625,0.729,0.606,0.710,010600002040710000010000000103000000010000000E0000001BC603BF13BB0C417BAF81FDC5B72141649EF6A213BB0C412AE5E7A2D3B72141D4D048E813BB0C41102F57A663B82141A8E44979EBBC0C412D92959AD9B82141E0C2DBEF39C00C4107B0B194D9B82141EC809AD93AC00C410F279384D9B82141249842F885C10C418913A9D786B82141D0591B4086C10C41AE70ABA486B82141CE5B52C41AC10C41F466B1E9E8B7214170A182791AC10C417BA835DF87B72141CD8CD70C3BC00C4160903CF34FB72141621C958AEBBC0C4159FBF4E64FB72141125C0BDD13BB0C410216BDD5C5B721411BC603BF13BB0C417BAF81FDC5B72141,010100002040710000092FA1E6AFB10C4182765884DBB62141
3,stadion,15,1729.94282956,,SolarUnie Stadion,Helmond,7833,knooppuntintercitystation,12,120,1,10922.25,16,0.13333333333333333333,8,30,0,1,81,0.067,0.250,0.000,0.008,0.008,0.675,0.480,0.027,0.097,0.000,0.003,0.003,0.353,0.056,0.202,0.000,0.006,0.006,0.736,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,010600002040710000010000000103000000010000001500000072C0539BCD640541391274D89FB817412B220A9755650541BE67AAF5C0B81741C1A25576A5650541E6D5C2ABE0B81741FB0495B8976505414B202493F0B81741707B29339B670541C02B121B60B91741C137771EAA670541B8298DDE4EB9174197A96FE167680541A59343BF77B917417317D9CCBF680541DACE819A07B917417594D523CE680541A4FAFB58F9B81741192554A6DA680541417998A4EAB81741E389D445E568054146047D9FDBB817417E7E34F4ED680541F6D93D3ECCB817411CAFB0A8F568054166A935E1B9B81741A2986F99D6680541107BD1BDB2B81741B501D16DB5690541A67929C3B9B7174161ADD28959690541B40FA5129CB717418CE237CE296705410632BB7219B71741B6D07D88E9660541DEB0DE2610B7174102115CCFC6660541A83F8C6D08B71741F82F49CA4B660541BDC83DECEBB6174172C0539BCD640541391274D89FB81741,0101000020407100001F8523173B400541DEE967C683A51741
4,stadion,254,1447.97117457,,Parkstad Limburg Stadion,Kerkrade West,0,facultatiefstation,167,1819,0,12881.6602528862,681,0.37438152831225948323,22,49,7,0,1741,0.012,0.027,0.004,0.000,0.000,0.957,10.531,0.163,0.304,0.040,0.000,0.000,10.025,0.015,0.029,0.004,0.000,0.000,0.952,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,01060000204071000001000000010300000001000000CE000000F75C6190A939084160A44B878F741341AE81B508AD390841B610D1E0907413413A357C9AAF390841B7C188D78E741341A83761ACB939084125F2585C96741341CAF11757B839084183CE889498741341BEA8AF83CC390841CF68D38E9B741341C7402AD9CD3908415C4A3F4B99741341925C3395DD390841CE7340A19B7413415802EECFDC390841A03C70E59D7413417C824AEEF0390841C49347D4A074134187269443F239084166C6179C9E741341C0222356023A08411DD076F2A07413412C430BF2003A084170955F41A3741341F0055EF6153A084193BEC15EA6741341CB4FC5D40E3A084148D28C0ECD7413419039D879273A0841F2EAE790F3741341510F6E015B3A08410E90919F1275134154B491DC803A0841AE68FCB41C75134142A9118C653A08413299DBEF367513416C95D14FE63B084155D1752D9B75134176E9D34ADC3B08416B0305B4A475134189DB69BA213C0841860980D7B675134193AD2EB12B3C08416A857D45AD7513417D7DA681AC3D08413E63DFA511761341D6300740C73D08410C48C5E7F7751341B5C2817BEF3D08417937FA54017613410C4D78353C3E0841DBD126BA04761341994A3F6B893E0841827B3BDCF875134142714837C83E084130B86C2EDF7513412EDDC189CB3E0841ECB55EF2DB7513417237D315633F08416EFE4770037613417FA71E975F3F084168181CE5067613419CAEDCC84F3F0841B8019D171676134148C9075D893F084153F49B132D761341EE1F75BE9E3F0841BA87735C17761341F2231262B33F08419C5AEEC91C76134174547415BA3F08410738E351167613418CFA25E3B63F0841AABCF675157613414230C190C03F08411AF006280C7613414D477BD1C33F0841A31403040D76134127CD4993CA3F084127AB078C067613414F6D3803C43F084174FF63DF04761341AC858D39E53F08419D86F61AE57513416A08E37CE93F0841F09F0131E675134178DF7830F03F0841FF7E92ADDF751341449EB7DEEB3F0841BCBC7797DE75134132B357400D40084138383AD3BE751341182C818813400841EBCB2B74C0751341349CBE581A400841487240FCB97513414F9EC90917400841BC29D014B97513411E5960E82A40084126A45C1EA675134124107E292E4008412E8190E3A6751341E001EEF934400841A8044160A0751341162578782E4008415E2848A89E751341FA2A08F134400841A8C458749875134153755E3439400841B622648A99751341383863F63F4008414A1105079375134144E5F5FA3B400841CA28ACFC917513410CCA79E95C40084112518F2C727513411FA1C71E61400841469FC22B737513416EDAD6EE6740084191F63BBF6C751341193C1DBA634008417CCDDB9D6B75134134B6865E6A400841E8C7EE4765751341342FC3D170400841AE0774F46675134156042D85774008416CE3697C607513410C93176174400841CED8F0AB5F75134168B8A714884008410591EBA94C751341210229478B4008413E4D747A4D751341B07508269240084112F534F746751341068A00348C400841332C696D4575134121EA70CCAC40084164F72786257513413A1A8E01B1400841F8D0BF9026751341F3BB97C3B74008417861610D2075134166E751ABB340084183CDE8021F751341F2BDD6F0D44008412461641CFF74134181BB6E38DB4008412CC883DF00751341C895A2DDE14008412446065CFA7413416ACF09F3DE4008419CD62F97F9741341E6580767E8400841B5AF0349F0741341433A92B6EB400841AEAF470EF1741341643A954CF24008412FB94BB8EA7413412B79C446DE40084142EC0879E5741341640B2C9CF4400841AA2EAE12D07413410331ACF8AD400841A677B6C2C5741341D832102B9E4008417C21A2C7D4741341EB1B4AE6064008414EBFA960AD741341AEB9D5EF0D40084146F98DC185741341DB5E17710C400841BBDD25E680741341ACCAB7710A400841B058D7C57B7413416C1A61440840084152CBD544777413418EEE764F05400841E4F9453A72741341E9B92ED801400841484056516D741341AF48F84FFE3F0841F77F6EFC68741341C171D870FA3F0841EE7BF1BD64741341F40525BBF53F0841126A03186074134149B1BD02F13F0841593E91115C741341D7912565EB3F0841F8AB02AF5774134132129B53E53F0841ACDB236E537413418A5380A4DF3F08417623CAC14F7413414628B7C7D83F08418A68CECF4B7413413217D393D13F0841BABAA1FF4774134171EA04DFCA3F0841B6B27DCF447413419F4188FCC23F084105B0B759417413419D888923C13F0841188DD3AC407413411B2670B0334008418369A6B0F9731341B84551F3613C08410A246FBDFA72134126654FAA2E3C084186A4618C52731341D28B75902A3C08414C130FDD517313414AE8CB5E233C0841F5E4A4DA50731341EC2D6E3F193C0841469AABC94F731341E62B11020F3C08414BDFECFC4E731341A87F8CC3043C0841AFE387744E731341E2980867FA3B08410F795D304E73134140FF2FE8E63B08412C59A45F4E731341AD63D296DC3B08413E7D32DD4E731341E44CEA52D23B084176B1C5934F731341F63A151CC83B0841B183269A50731341A0072A3FBF3B0841ECD861AD51731341F17B834EB53B0841EA8BFB2553731341A2212A88AB3B0841967AB9D754731341E4BBECEBA13B08410EEBFFCD567313412127D496983B084199C289FD58731341FF9B747A8F3B08417A6847665B731341C2D9C98B553B084198FE83DA73731341F486CC7A443B08419C3504F96C731341A284CA67413B08414E9C92DF6E7313418E0E3A6C343B0841723D67B369731341EC6CC753373B084160550ED86773134169A61AFD263B08414434B33B61731341FEC35207243B0841AD49980B63731341CEA911E1163B0841F8A311BD5D7313418AC10AD7193B0841E23FC8E15B731341BBDBD19C093B0841BC38555C55731341924D205F063B08416830882057731341B6D3CF39F43A0841A49C7573577313418AD2BD3CF63A0841F835D41955731341C0577F4FF23A08417975F31A54731341F21EF4A1E83A0841B0B9EC685D731341F86D13BAEC3A084136BEC47E5E7313410A143E97E23A0841CA302C3E68731341D843AA53DE3A0841D9BE893367731341076AB497D43A08418295738170731341E5190EBED83A0841E664BFA271731341D32A317ECE3A08418C1E6C6D7B731341E6305A0FCA3A084132019B627A731341A870809BC03A0841DBE3D2B083731341D7D164A5C43A0841BCEB36BB847313419C40D5ADBA3A0841D06BCD7A8E7313413962425BB63A0841BA5D48928D731341E76C89ADAC3A08411C5DA6EB96731341829F0AC6B03A0841C7A1B5EA9773134110B341C0A63A0841B86ED89EA173134111CDB3EBA13A0841A1872BC1A0731341761F82A3983A084183E2C9F8A97313412C04F1909C3A0841501446ECAA731341E6FF018A923A0841B5B4C2E4B4731341784C4F808E3A0841318EFACEB37313412CB2A93C8B3A0841D87252F4B6731341B2E617F0883A084109F35752B673134167E96977823A08414712B391BC731341BD6BA764863A084166799390BD73134132A23A427C3A0841A42D3339C773134138D4D0D2773A08410E308F50C67313415281CA5E6E3A084122F52BAACF7313416E9B735A723A0841BEDF1BA9D0731341648DAF36683A08418AAE79A1DA731341A737601E643A0841315F0697D9731341FDDEE4A55D3A08419666FDCADF731341B4186DE45F3A084128B11F56E073134155216ECC5C3A0841ADDEDD64E3731341D60F001F613A0841A29E624DE4731341E8B437D4423A0841888F2A5E01741341F2DA11903E3A0841EC7CB57500741341AB43333E3B3A084134BC998F037413410467790E393A0841DE86BEED027413417F00F778323A084182E8FA2C0974134138DF4591363A08418E0E6E370A741341E471B58B2C3A0841EA892DE013741341318BAF0D283A08416888DE0213741341A5C9FE5F1E3A0841B59B3D5C1C741341C0C8F394223A0841081D34721D741341CD51D09D183A08417A52031B277413418ADDAA59143A084174648E32267413415C2C6DEF0D3A08419AACF9712C74134185892F3C103A0841CBAB8F082D741341005E29070D3A08411A2E932230741341BA33812D113A08413255DE43317413414F811034073A0841E60261753B741341C68212EE013A084125624D253A741341D11C7746F93908418C62ADEB42741341D63EF922FD39084160203173447413416B4C52C6F2390841FA79C03D4E7413416B8CC99FEE39084167B3D9274D7413416C50D8D5E4390841E23DED5E567413416FF2070AE939084140AA74A2577413416059DFF5DE390841B376895661741341A54B7FB2DA390841479E8340607413415F127013D1390841FD918E8E697413417AACBE1CD539084118AB1EBB6A741341EE9B8EEBCA39084165C4787A747413414EAECBB6C639084126471E59737413416CAF2009BD39084170177EB27C7413419EB5143EC13908418E4574C87D741341B0BAD862B7390841C8C258AA877413417944E9BAB239084166871D7D86741341F75C6190A939084160A44B878F741341,01010000204071000039F963050669084180BA4927CA6E1341
