poi_id,weight,infra_distance,observed_distance,trip_mode,tracker_id,journey_distance
36,0.00628930817610062893,4260,4300,TRAIN,20012559,7980
5,0.00724637681159420290,61930,61900,TRAIN,20267018,90600
2,0.00900900900900900901,28150,28200,TRAIN,20293463,34300
20,0.00326797385620915033,7590,7600,BIKE,20035725,22200
5,0.00549450549450549451,1150,1200,FOOT,20085099,31330
25,0.04545454545454545455,620,620,FOOT,20293351,35900
25,0.01538461538461538462,910,910,FOOT,20060005,81410
25,0.00869565217391304348,1600,1600,FOOT,20145325,83000
1,0.00729927007299270073,1800,1800,FOOT,10013150,8100
2,0.00675675675675675676,430,430,FOOT,10046975,36530
14,0.01190476190476190476,2750,2800,FOOT,20276762,120030
2,0.00900900900900900901,320,320,FOOT,20293463,30520
25,0.00305810397553516820,630,630,FOOT,20270322,7490
25,0.00332225913621262458,550,550,FOOT,20022934,16480
5,0.00274725274725274725,1450,1400,FOOT,10075828,113600
2,0.00900900900900900901,460,460,FOOT,20293463,30760
25,0.00757575757575757576,690,690,FOOT,20237068,26080
12,0.00313479623824451411,14360,14400,TRAIN,10021138,17300
36,0.02000000000000000000,32400,32400,TRAIN,20235573,36100
1,0.00653594771241830065,1920,1900,FOOT,20000455,7800
2,0.00303951367781155015,420,420,FOOT,10039920,27620
25,0.00531914893617021277,1240,1200,FOOT,10065208,124900
25,0.00293255131964809384,1160,1200,FOOT,10013840,89600
6,0.00404858299595141700,920,920,FOOT,20223302,36620
12,0.00458715596330275229,1820,1800,FOOT,10022965,45000
14,0.00313479623824451411,650,650,FOOT,20130972,33530
36,0.00331125827814569536,1490,1500,FOOT,20205936,30400
25,0.01388888888888888889,780,780,CAR,20282133,76790
25,0.00374531835205992509,590,590,FOOT,20056257,59990
5,0.00507614213197969543,1190,1200,FOOT,10054263,15140
25,0.00310559006211180124,1340,1300,FOOT,10071510,25600
25,0.00280898876404494382,660,660,FOOT,20227634,31260
14,0.00348432055749128920,800,800,FOOT,20197370,32800
5,0.00735294117647058824,5870,5900,CAR,10010688,48700
25,0.00531914893617021277,590,590,FOOT,10065208,135800
25,0.00819672131147540984,350,350,FOOT,20099537,111020
25,0.00411522633744855967,490,490,FOOT,20276658,44090
5,0.00274725274725274725,1280,1300,FOOT,10075828,79900
25,0.00552486187845303867,580,580,FOOT,10060372,45980
25,0.00275482093663911846,900,900,FOOT,20252234,29640
36,0.00684931506849315068,4330,4300,TRAIN,10086522,75330
5,0.00331125827814569536,1580,1600,FOOT,10004635,35800
1,0.00729927007299270073,1880,1900,FOOT,10013150,8200
1,0.00757575757575757576,4470,4500,BIKE,20251464,61250
25,0.00275482093663911846,670,670,FOOT,20252234,68470
36,0.02000000000000000000,32520,32500,TRAIN,20235573,36100
1,0.00321543408360128617,3640,3600,CAR,20030200,60850
25,0.00293255131964809384,800,800,FOOT,10013840,60700
2,0.00900900900900900901,630,630,FOOT,20293463,34530
33,0.00406504065040650407,3040,3000,CAR,20268467,25200
2,0.00900900900900900901,470,470,FOOT,20293463,30570
25,0.00310559006211180124,460,460,FOOT,10071510,30360
25,0.00454545454545454545,910,910,FOOT,20061166,82020
5,0.00381679389312977099,7920,7900,BIKE,20057080,113840
5,0.00278551532033426184,1170,1200,FOOT,20186933,15800
36,0.00406504065040650407,4230,4200,TRAIN,20193487,72400
1,0.00729927007299270073,1920,1900,FOOT,10013150,8200
25,0.00500000000000000000,570,570,FOOT,20232640,131570
5,0.00485436893203883495,1230,1200,FOOT,20068874,18610
5,0.00274725274725274725,1020,1000,TRAIN,10075828,92360
5,0.00354609929078014184,113690,113700,TRAIN,20273684,156930
2,0.00900900900900900901,460,460,FOOT,20293463,30660
5,0.00280112044817927171,1210,1200,FOOT,20170487,16200
25,0.01298701298701298701,1620,1600,FOOT,20270156,36380
5,0.00485436893203883495,950,950,FOOT,20272313,111850
25,0.00311526479750778816,1400,1400,FOOT,20091005,33780
2,0.00900900900900900901,460,460,FOOT,20293463,30760
25,0.00280112044817927171,530,530,FOOT,20204890,185630
12,0.00275482093663911846,300,300,FOOT,20252234,20400
25,0.02857142857142857143,900,900,BIKE,20068886,70800
25,0.00531914893617021277,400,400,FOOT,10065208,116100
25,0.00531914893617021277,660,660,FOOT,10065208,158660
25,0.00793650793650793651,520,520,FOOT,20167525,26440
25,0.00413223140495867769,830,830,FOOT,20195439,35630
1,0.00362318840579710145,4870,4900,BIKE,20173254,41000
25,0.00294985250737463127,340,340,FOOT,20224235,38240
20,0.00366300366300366300,480,480,FOOT,20274000,68290
20,0.00366300366300366300,430,430,FOOT,20274000,68290
36,0.00900900900900900901,4570,4600,TRAIN,20008647,12010
5,0.00274725274725274725,1620,1600,FOOT,10075828,93200
11,0.00276243093922651934,190,190,FOOT,20241743,29330
5,0.00380228136882129278,35930,35900,TRAIN,10066815,115710
25,0.01282051282051282051,450,450,FOOT,20228785,55050
36,0.00684931506849315068,4170,4200,TRAIN,10086522,74960
25,0.00352112676056338028,690,690,FOOT,10043317,69590
25,0.01886792452830188679,1190,1200,FOOT,20226551,136100
25,0.01538461538461538462,860,860,FOOT,20060005,77360
25,0.00531914893617021277,1240,1200,FOOT,10065208,99900
2,0.00900900900900900901,470,470,BIKE,20293463,34370
14,0.00313479623824451411,490,490,FOOT,20130972,35170
14,0.00313479623824451411,490,490,FOOT,20130972,35170
5,0.00404858299595141700,32200,32200,TRAIN,20223302,298300
25,0.00293255131964809384,1370,1400,FOOT,10013840,59800
12,0.00275482093663911846,7050,7000,TRAIN,20252234,22700
5,0.00331125827814569536,1070,1100,FOOT,10004635,36510
6,0.00529100529100529101,3760,3800,BUS,20084176,59000
21,0.00375939849624060150,6630,6600,CAR,20259925,128500
2,0.00900900900900900901,440,440,BIKE,20293463,32040
2,0.00900900900900900901,440,440,FOOT,20293463,35040
3,0.00293255131964809384,2530,2500,CAR,20069138,147800
25,0.00305810397553516820,810,810,FOOT,20270322,7230
12,0.00275482093663911846,330,330,FOOT,20252234,6730
5,0.00381679389312977099,1090,1100,BIKE,20057080,113840
36,0.00628930817610062893,620,620,BIKE,20012559,7980
20,0.00326797385620915033,570,570,FOOT,20035725,20670
25,0.00512820512820512821,860,860,BIKE,10081613,61460
25,0.00362318840579710145,680,680,FOOT,10079227,40120
25,0.00281690140845070423,830,830,FOOT,20181504,34430
12,0.00420168067226890756,17320,17300,TRAIN,10042673,18900
20,0.00371747211895910781,480,480,FOOT,20099174,114040
25,0.00278551532033426184,400,400,FOOT,10055931,90600
36,0.00341296928327645051,1460,1500,BIKE,20286228,90200
5,0.00549450549450549451,1290,1300,FOOT,20085099,31150
25,0.00352112676056338028,610,610,BIKE,10043317,78310
33,0.00277777777777777778,3070,3100,BUS,20050976,22900
5,0.00404858299595141700,31450,31400,TRAIN,20223302,31400
41,0.00315457413249211356,1430,1400,FOOT,10013185,5340
2,0.00900900900900900901,480,480,BIKE,20293463,30780
36,0.00628930817610062893,4310,4300,TRAIN,20012559,116200
2,0.00900900900900900901,28100,28100,TRAIN,20293463,30500
25,0.00305810397553516820,640,640,FOOT,20270322,7040
5,0.00280112044817927171,1340,1300,FOOT,20170487,14000
